   ,Start,End,Age,Gender,People
20211129,서울특별시,부산광역시,20,1,5047
20211129,서울특별시,부산광역시,20,2,5784
20211129,서울특별시,부산광역시,30,1,5013
20211129,서울특별시,부산광역시,30,2,3667
20211129,서울특별시,부산광역시,40,1,4705
20211129,서울특별시,부산광역시,40,2,2885
20211129,서울특별시,부산광역시,50,1,4526
20211129,서울특별시,부산광역시,50,2,3923
20211129,서울특별시,부산광역시,60,1,3451
20211129,서울특별시,부산광역시,60,2,2916
20211129,서울특별시,부산광역시,70,1,1300
20211129,서울특별시,부산광역시,70,2,1421
20211129,서울특별시,서울특별시,0,1,26
20211129,서울특별시,서울특별시,0,2,9
20211129,서울특별시,서울특별시,10,1,401
20211129,서울특별시,서울특별시,10,2,389
20211129,서울특별시,서울특별시,20,1,2445
20211129,서울특별시,서울특별시,20,2,1993
20211129,서울특별시,서울특별시,30,1,1058
20211129,서울특별시,서울특별시,30,2,823
20211129,서울특별시,서울특별시,40,1,1089
20211129,서울특별시,서울특별시,40,2,548
20211129,서울특별시,서울특별시,50,1,1423
20211129,서울특별시,서울특별시,50,2,866
20211129,서울특별시,서울특별시,60,1,1211
20211129,서울특별시,서울특별시,60,2,1042
20211129,서울특별시,서울특별시,70,1,515
20211129,서울특별시,서울특별시,70,2,721
20211129,서울특별시,울산광역시,0,1,166
20211129,서울특별시,울산광역시,0,2,216
20211129,서울특별시,울산광역시,10,1,373
20211129,서울특별시,울산광역시,10,2,471
20211129,서울특별시,울산광역시,20,1,1843
20211129,서울특별시,울산광역시,20,2,1848
20211129,서울특별시,울산광역시,30,1,1493
20211129,서울특별시,울산광역시,30,2,1054
20211129,서울특별시,울산광역시,40,1,1426
20211129,서울특별시,울산광역시,40,2,994
20211129,서울특별시,울산광역시,50,1,1471
20211129,서울특별시,울산광역시,50,2,1341
20211129,서울특별시,울산광역시,60,1,912
20211129,서울특별시,울산광역시,60,2,804
20211129,서울특별시,울산광역시,70,1,306
20211129,서울특별시,울산광역시,70,2,370
20211129,서울특별시,인천광역시,0,1,232
20211129,서울특별시,인천광역시,0,2,441
20211129,서울특별시,인천광역시,10,1,442
20211129,서울특별시,인천광역시,10,2,798
20211129,서울특별시,인천광역시,20,1,2167
20211129,서울특별시,인천광역시,20,2,2540
20211129,서울특별시,인천광역시,30,1,2465
20211129,서울특별시,인천광역시,30,2,1716
20211129,서울특별시,인천광역시,40,1,2541
20211129,서울특별시,인천광역시,40,2,1347
20211129,서울특별시,인천광역시,50,1,2096
20211129,서울특별시,인천광역시,50,2,1378
20211129,서울특별시,인천광역시,60,1,1410
20211129,서울특별시,인천광역시,60,2,1135
20211129,서울특별시,인천광역시,70,1,816
20211129,서울특별시,인천광역시,70,2,742
20211129,서울특별시,전라남도,0,1,177
20211129,서울특별시,전라남도,0,2,194
20211129,서울특별시,전라남도,10,1,593
20211129,서울특별시,전라남도,10,2,780
20211129,서울특별시,전라남도,20,1,3146
20211129,서울특별시,전라남도,20,2,2919
20211129,서울특별시,전라남도,30,1,2353
20211129,서울특별시,전라남도,30,2,1517
20211129,서울특별시,전라남도,40,1,2702
20211129,서울특별시,전라남도,40,2,1841
20211129,서울특별시,전라남도,50,1,3472
20211129,서울특별시,전라남도,50,2,2553
20211129,서울특별시,전라남도,60,1,2774
20211129,서울특별시,전라남도,60,2,2296
20211129,서울특별시,전라남도,70,1,1697
20211129,서울특별시,전라남도,70,2,1935
20211129,서울특별시,전라북도,0,1,343
20211129,서울특별시,전라북도,0,2,339
20211129,서울특별시,전라북도,10,1,1108
20211129,서울특별시,전라북도,10,2,1674
20211129,서울특별시,전라북도,20,1,4726
20211129,서울특별시,전라북도,20,2,4676
20211129,서울특별시,전라북도,30,1,3178
20211129,서울특별시,전라북도,30,2,2516
20211129,서울특별시,전라북도,40,1,3300
20211129,서울특별시,전라북도,40,2,2685
20211129,서울특별시,전라북도,50,1,4236
20211129,서울특별시,전라북도,50,2,3525
20211129,서울특별시,전라북도,60,1,3494
20211129,서울특별시,전라북도,60,2,3115
20211129,서울특별시,전라북도,70,1,1804
20211129,서울특별시,전라북도,70,2,2275
20211129,서울특별시,제주특별자치도,0,1,307
20211129,서울특별시,제주특별자치도,0,2,268
20211129,서울특별시,제주특별자치도,10,1,485
20211129,서울특별시,제주특별자치도,10,2,609
20211129,서울특별시,제주특별자치도,20,1,2104
20211129,서울특별시,제주특별자치도,20,2,2334
20211129,서울특별시,제주특별자치도,30,1,1792
20211129,서울특별시,제주특별자치도,30,2,1652
20211129,서울특별시,제주특별자치도,40,1,2024
20211129,서울특별시,제주특별자치도,40,2,1827
20211129,서울특별시,제주특별자치도,50,1,2064
20211129,서울특별시,제주특별자치도,50,2,1886
20211129,서울특별시,제주특별자치도,60,1,1460
20211129,서울특별시,제주특별자치도,60,2,1190
20211129,서울특별시,제주특별자치도,70,1,743
20211129,서울특별시,제주특별자치도,70,2,915
20211129,서울특별시,충청남도,0,1,705
20211129,서울특별시,충청남도,0,2,727
20211129,서울특별시,충청남도,10,1,1618
20211129,서울특별시,충청남도,10,2,2392
20211129,서울특별시,충청남도,20,1,7769
20211129,서울특별시,충청남도,20,2,7891
20211129,서울특별시,충청남도,30,1,5998
20211129,서울특별시,충청남도,30,2,4381
20211129,서울특별시,충청남도,40,1,5348
20211129,서울특별시,충청남도,40,2,4173
20211129,서울특별시,충청남도,50,1,6044
20211129,서울특별시,충청남도,50,2,5182
20211129,서울특별시,충청남도,60,1,4717
20211129,서울특별시,충청남도,60,2,4366
20211129,서울특별시,충청남도,70,1,2975
20211129,서울특별시,충청남도,70,2,3575
20211129,서울특별시,충청북도,0,1,479
20211129,서울특별시,충청북도,0,2,506
20211129,서울특별시,충청북도,10,1,1343
20211129,서울특별시,충청북도,10,2,1729
20211129,서울특별시,충청북도,20,1,7478
20211129,서울특별시,충청북도,20,2,6609
20211129,서울특별시,충청북도,30,1,5072
20211129,서울특별시,충청북도,30,2,3856
20211129,서울특별시,충청북도,40,1,4569
20211129,서울특별시,충청북도,40,2,3305
20211129,서울특별시,충청북도,50,1,5365
20211129,서울특별시,충청북도,50,2,4545
20211129,서울특별시,충청북도,60,1,3926
20211129,서울특별시,충청북도,60,2,3490
20211129,서울특별시,충청북도,70,1,2135
20211129,서울특별시,충청북도,70,2,2497
20211129,세종특별자치시,강원도,0,1,17
20211129,세종특별자치시,강원도,0,2,19
20211129,세종특별자치시,강원도,10,1,16
20211129,세종특별자치시,강원도,10,2,11
20211129,세종특별자치시,강원도,20,1,88
20211129,세종특별자치시,강원도,20,2,32
20211129,세종특별자치시,강원도,30,1,149
20211129,세종특별자치시,강원도,30,2,103
20211129,세종특별자치시,강원도,40,1,250
20211129,세종특별자치시,강원도,40,2,90
20211129,세종특별자치시,강원도,50,1,213
20211129,세종특별자치시,강원도,50,2,88
20211129,세종특별자치시,강원도,60,1,87
20211129,세종특별자치시,강원도,60,2,57
20211129,세종특별자치시,강원도,70,1,23
20211129,세종특별자치시,강원도,70,2,31
20211129,세종특별자치시,경기도,0,1,175
20211129,세종특별자치시,경기도,0,2,225
20211129,세종특별자치시,경기도,10,1,294
20211129,세종특별자치시,경기도,10,2,244
20211129,세종특별자치시,경기도,20,1,1252
20211129,세종특별자치시,경기도,20,2,860
20211129,세종특별자치시,경기도,30,1,2168
20211129,세종특별자치시,경기도,30,2,1042
20211129,세종특별자치시,경기도,40,1,3238
20211129,세종특별자치시,경기도,40,2,1151
20211129,세종특별자치시,경기도,50,1,2953
20211129,세종특별자치시,경기도,50,2,1185
20211129,세종특별자치시,경기도,60,1,1229
20211129,세종특별자치시,경기도,60,2,594
20211129,세종특별자치시,경기도,70,1,264
20211129,세종특별자치시,경기도,70,2,334
20211129,세종특별자치시,경상남도,0,2,8
20211129,세종특별자치시,경상남도,10,1,37
20211129,세종특별자치시,경상남도,10,2,19
20211129,세종특별자치시,경상남도,20,1,131
20211129,세종특별자치시,경상남도,20,2,111
20211129,세종특별자치시,경상남도,30,1,202
20211129,세종특별자치시,경상남도,30,2,93
20211129,세종특별자치시,경상남도,40,1,353
20211129,세종특별자치시,경상남도,40,2,103
20211129,세종특별자치시,경상남도,50,1,342
20211129,세종특별자치시,경상남도,50,2,110
20211129,세종특별자치시,경상남도,60,1,176
20211129,세종특별자치시,경상남도,60,2,93
20211129,세종특별자치시,경상남도,70,1,54
20211129,세종특별자치시,경상남도,70,2,91
20211129,세종특별자치시,경상북도,0,1,7
20211129,세종특별자치시,경상북도,0,2,38
20211129,세종특별자치시,경상북도,10,1,50
20211129,세종특별자치시,경상북도,10,2,35
20211129,세종특별자치시,경상북도,20,1,126
20211129,세종특별자치시,경상북도,20,2,117
20211129,세종특별자치시,경상북도,30,1,197
20211129,세종특별자치시,경상북도,30,2,105
20211129,세종특별자치시,경상북도,40,1,301
20211129,세종특별자치시,경상북도,40,2,122
20211129,세종특별자치시,경상북도,50,1,361
20211129,세종특별자치시,경상북도,50,2,189
20211129,세종특별자치시,경상북도,60,1,166
20211129,세종특별자치시,경상북도,60,2,159
20211129,세종특별자치시,경상북도,70,1,57
20211129,세종특별자치시,경상북도,70,2,108
20211129,세종특별자치시,광주광역시,0,1,26
20211129,세종특별자치시,광주광역시,0,2,35
20211129,세종특별자치시,광주광역시,10,1,33
20211129,세종특별자치시,광주광역시,10,2,22
20211129,세종특별자치시,광주광역시,20,1,85
20211129,세종특별자치시,광주광역시,20,2,78
20211129,세종특별자치시,광주광역시,30,1,164
20211129,세종특별자치시,광주광역시,30,2,125
20211129,세종특별자치시,광주광역시,40,1,291
20211129,세종특별자치시,광주광역시,40,2,111
20211129,세종특별자치시,광주광역시,50,1,236
20211129,세종특별자치시,광주광역시,50,2,114
20211129,세종특별자치시,광주광역시,60,1,115
20211129,세종특별자치시,광주광역시,60,2,72
20211129,세종특별자치시,광주광역시,70,1,32
20211129,세종특별자치시,광주광역시,70,2,41
20211129,세종특별자치시,대구광역시,0,1,23
20211129,세종특별자치시,대구광역시,10,1,34
20211129,세종특별자치시,대구광역시,10,2,23
20211129,세종특별자치시,대구광역시,20,1,123
20211129,세종특별자치시,대구광역시,20,2,121
20211129,세종특별자치시,대구광역시,30,1,219
20211129,세종특별자치시,대구광역시,30,2,127
20211129,세종특별자치시,대구광역시,40,1,287
20211129,세종특별자치시,대구광역시,40,2,124
20211129,세종특별자치시,대구광역시,50,1,324
20211129,세종특별자치시,대구광역시,50,2,125
20211129,세종특별자치시,대구광역시,60,1,137
20211129,세종특별자치시,대구광역시,60,2,90
20211129,세종특별자치시,대구광역시,70,1,55
20211129,세종특별자치시,대구광역시,70,2,53
20211129,세종특별자치시,대전광역시,10,1,3
20211129,세종특별자치시,대전광역시,20,1,18
20211129,세종특별자치시,대전광역시,20,2,8
20211129,세종특별자치시,대전광역시,30,1,35
20211129,세종특별자치시,대전광역시,30,2,15
20211129,세종특별자치시,대전광역시,40,1,46
20211129,세종특별자치시,대전광역시,40,2,2
20211129,세종특별자치시,대전광역시,50,1,29
20211129,세종특별자치시,대전광역시,50,2,3
20211129,세종특별자치시,대전광역시,60,1,16
20211129,세종특별자치시,대전광역시,60,2,5
20211129,세종특별자치시,대전광역시,70,1,4
20211129,세종특별자치시,부산광역시,0,1,12
20211129,세종특별자치시,부산광역시,10,1,13
20211129,세종특별자치시,부산광역시,10,2,33
20211129,세종특별자치시,부산광역시,20,1,103
20211129,세종특별자치시,부산광역시,20,2,120
20211129,세종특별자치시,부산광역시,30,1,201
20211129,세종특별자치시,부산광역시,30,2,122
20211129,세종특별자치시,부산광역시,40,1,348
20211129,세종특별자치시,부산광역시,40,2,109
20211129,세종특별자치시,부산광역시,50,1,310
20211129,세종특별자치시,부산광역시,50,2,125
20211129,세종특별자치시,부산광역시,60,1,148
20211129,세종특별자치시,부산광역시,60,2,85
20211129,세종특별자치시,부산광역시,70,1,36
20211129,세종특별자치시,부산광역시,70,2,35
20211129,세종특별자치시,서울특별시,0,1,154
20211129,세종특별자치시,서울특별시,0,2,41
20211129,세종특별자치시,서울특별시,10,1,181
20211129,세종특별자치시,서울특별시,10,2,140
20211129,세종특별자치시,서울특별시,20,1,1070
20211129,세종특별자치시,서울특별시,20,2,1107
20211129,세종특별자치시,서울특별시,30,1,1763
20211129,세종특별자치시,서울특별시,30,2,1024
20211129,세종특별자치시,서울특별시,40,1,2279
20211129,세종특별자치시,서울특별시,40,2,853
20211129,세종특별자치시,서울특별시,50,1,2104
20211129,세종특별자치시,서울특별시,50,2,897
20211129,세종특별자치시,서울특별시,60,1,1146
20211129,세종특별자치시,서울특별시,60,2,600
20211129,세종특별자치시,서울특별시,70,1,305
20211129,세종특별자치시,서울특별시,70,2,265
20211129,세종특별자치시,울산광역시,0,1,30
20211129,세종특별자치시,울산광역시,10,1,13
20211129,세종특별자치시,울산광역시,10,2,12
20211129,세종특별자치시,울산광역시,20,1,65
20211129,세종특별자치시,울산광역시,20,2,45
20211129,세종특별자치시,울산광역시,30,1,66
20211129,세종특별자치시,울산광역시,30,2,45
20211129,세종특별자치시,울산광역시,40,1,104
20211129,세종특별자치시,울산광역시,40,2,41
20211129,세종특별자치시,울산광역시,50,1,98
20211129,세종특별자치시,울산광역시,50,2,59
20211129,세종특별자치시,울산광역시,60,1,58
20211129,세종특별자치시,울산광역시,60,2,22
20211129,세종특별자치시,울산광역시,70,1,8
20211129,세종특별자치시,울산광역시,70,2,18
20211129,세종특별자치시,인천광역시,0,1,63
20211129,세종특별자치시,인천광역시,0,2,29
20211129,세종특별자치시,인천광역시,10,1,56
20211129,세종특별자치시,인천광역시,10,2,46
20211129,세종특별자치시,인천광역시,20,1,228
20211129,세종특별자치시,인천광역시,20,2,155
20211129,세종특별자치시,인천광역시,30,1,429
20211129,세종특별자치시,인천광역시,30,2,159
20211129,세종특별자치시,인천광역시,40,1,533
20211129,세종특별자치시,인천광역시,40,2,180
20211129,세종특별자치시,인천광역시,50,1,528
20211129,세종특별자치시,인천광역시,50,2,212
20211129,세종특별자치시,인천광역시,60,1,229
20211129,세종특별자치시,인천광역시,60,2,124
20211129,세종특별자치시,인천광역시,70,1,68
20211129,세종특별자치시,인천광역시,70,2,92
20211129,세종특별자치시,전라남도,0,1,32
20211129,세종특별자치시,전라남도,0,2,16
20211129,세종특별자치시,전라남도,10,1,7
20211129,세종특별자치시,전라남도,10,2,34
20211129,세종특별자치시,전라남도,20,1,74
20211129,세종특별자치시,전라남도,20,2,84
20211129,세종특별자치시,전라남도,30,1,178
20211129,세종특별자치시,전라남도,30,2,100
20211129,세종특별자치시,전라남도,40,1,285
20211129,세종특별자치시,전라남도,40,2,88
20211129,세종특별자치시,전라남도,50,1,303
20211129,세종특별자치시,전라남도,50,2,117
20211129,세종특별자치시,전라남도,60,1,131
20211129,세종특별자치시,전라남도,60,2,95
20211129,세종특별자치시,전라남도,70,1,79
20211129,세종특별자치시,전라남도,70,2,60
20211129,세종특별자치시,전라북도,0,1,24
20211129,세종특별자치시,전라북도,0,2,52
20211129,세종특별자치시,전라북도,10,1,87
20211129,세종특별자치시,전라북도,10,2,45
20211129,세종특별자치시,전라북도,20,1,179
20211129,세종특별자치시,전라북도,20,2,103
20211129,세종특별자치시,전라북도,30,1,303
20211129,세종특별자치시,전라북도,30,2,177
20211129,세종특별자치시,전라북도,40,1,352
20211129,세종특별자치시,전라북도,40,2,211
20211129,세종특별자치시,전라북도,50,1,384
20211129,세종특별자치시,전라북도,50,2,186
20211129,세종특별자치시,전라북도,60,1,201
20211129,세종특별자치시,전라북도,60,2,111
20211129,세종특별자치시,전라북도,70,1,65
20211129,세종특별자치시,전라북도,70,2,108
20211129,세종특별자치시,제주특별자치도,10,1,3
20211129,세종특별자치시,제주특별자치도,20,1,18
20211129,세종특별자치시,제주특별자치도,20,2,33
20211129,세종특별자치시,제주특별자치도,30,1,26
20211129,세종특별자치시,제주특별자치도,30,2,44
20211129,세종특별자치시,제주특별자치도,40,1,66
20211129,세종특별자치시,제주특별자치도,40,2,29
20211129,세종특별자치시,제주특별자치도,50,1,42
20211129,세종특별자치시,제주특별자치도,50,2,28
20211129,세종특별자치시,제주특별자치도,60,1,20
20211129,세종특별자치시,제주특별자치도,60,2,33
20211129,세종특별자치시,제주특별자치도,70,1,3
20211129,세종특별자치시,제주특별자치도,70,2,16
20211129,세종특별자치시,충청남도,0,1,48
20211129,세종특별자치시,충청남도,0,2,71
20211129,세종특별자치시,충청남도,10,1,72
20211129,세종특별자치시,충청남도,10,2,56
20211129,세종특별자치시,충청남도,20,1,208
20211129,세종특별자치시,충청남도,20,2,179
20211129,세종특별자치시,충청남도,30,1,353
20211129,세종특별자치시,충청남도,30,2,220
20211129,세종특별자치시,충청남도,40,1,396
20211129,세종특별자치시,충청남도,40,2,207
20211129,세종특별자치시,충청남도,50,1,466
20211129,세종특별자치시,충청남도,50,2,272
20211129,세종특별자치시,충청남도,60,1,244
20211129,세종특별자치시,충청남도,60,2,154
20211129,세종특별자치시,충청남도,70,1,137
20211129,세종특별자치시,충청남도,70,2,157
20211129,세종특별자치시,충청북도,0,1,35
20211129,세종특별자치시,충청북도,10,1,31
20211129,세종특별자치시,충청북도,10,2,30
20211129,세종특별자치시,충청북도,20,1,101
20211129,세종특별자치시,충청북도,20,2,82
20211129,세종특별자치시,충청북도,30,1,137
20211129,세종특별자치시,충청북도,30,2,75
20211129,세종특별자치시,충청북도,40,1,188
20211129,세종특별자치시,충청북도,40,2,76
20211129,세종특별자치시,충청북도,50,1,219
20211129,세종특별자치시,충청북도,50,2,111
20211129,세종특별자치시,충청북도,60,1,154
20211129,세종특별자치시,충청북도,60,2,116
20211129,세종특별자치시,충청북도,70,1,57
20211129,세종특별자치시,충청북도,70,2,74
20211129,울산광역시,강원도,0,1,25
20211129,울산광역시,강원도,0,2,54
20211129,울산광역시,강원도,10,1,60
20211129,울산광역시,강원도,10,2,42
20211129,울산광역시,강원도,20,1,181
20211129,울산광역시,강원도,20,2,103
20211129,울산광역시,강원도,30,1,215
20211129,울산광역시,강원도,30,2,88
20211129,울산광역시,강원도,40,1,282
20211129,울산광역시,강원도,40,2,129
20211129,울산광역시,강원도,50,1,316
20211129,울산광역시,강원도,50,2,165
20211129,울산광역시,강원도,60,1,202
20211129,울산광역시,강원도,60,2,160
20211129,울산광역시,강원도,70,1,73
20211129,울산광역시,강원도,70,2,93
20211129,울산광역시,경기도,0,1,328
20211129,울산광역시,경기도,0,2,177
20211129,울산광역시,경기도,10,1,421
20211129,울산광역시,경기도,10,2,241
20211129,울산광역시,경기도,20,1,1850
20211129,울산광역시,경기도,20,2,1122
20211129,울산광역시,경기도,30,1,2626
20211129,울산광역시,경기도,30,2,1157
20211129,울산광역시,경기도,40,1,3038
20211129,울산광역시,경기도,40,2,1083
20211129,울산광역시,경기도,50,1,2613
20211129,울산광역시,경기도,50,2,1189
20211129,울산광역시,경기도,60,1,1097
20211129,울산광역시,경기도,60,2,688
20211129,울산광역시,경기도,70,1,271
20211129,울산광역시,경기도,70,2,316
20211129,울산광역시,경상남도,0,1,572
20211129,울산광역시,경상남도,0,2,521
20211129,울산광역시,경상남도,10,1,463
20211129,울산광역시,경상남도,10,2,547
20211129,울산광역시,경상남도,20,1,1923
20211129,울산광역시,경상남도,20,2,1237
20211129,울산광역시,경상남도,30,1,2346
20211129,울산광역시,경상남도,30,2,1383
20211129,울산광역시,경상남도,40,1,2919
20211129,울산광역시,경상남도,40,2,1509
20211129,울산광역시,경상남도,50,1,2864
20211129,울산광역시,경상남도,50,2,1791
20211129,울산광역시,경상남도,60,1,1642
20211129,울산광역시,경상남도,60,2,1105
20211129,울산광역시,경상남도,70,1,496
20211129,울산광역시,경상남도,70,2,646
20211129,울산광역시,경상북도,0,1,240
20211129,울산광역시,경상북도,0,2,185
20211129,울산광역시,경상북도,10,1,225
20211129,울산광역시,경상북도,10,2,149
20211129,울산광역시,경상북도,20,1,1163
20211129,울산광역시,경상북도,20,2,828
20211129,울산광역시,경상북도,30,1,959
20211129,울산광역시,경상북도,30,2,603
20211129,울산광역시,경상북도,40,1,1235
20211129,울산광역시,경상북도,40,2,600
20211129,울산광역시,경상북도,50,1,1333
20211129,울산광역시,경상북도,50,2,826
20211129,울산광역시,경상북도,60,1,900
20211129,울산광역시,경상북도,60,2,723
20211129,울산광역시,경상북도,70,1,356
20211129,울산광역시,경상북도,70,2,472
20211129,울산광역시,광주광역시,0,1,33
20211129,울산광역시,광주광역시,0,2,14
20211129,울산광역시,광주광역시,10,1,22
20211129,울산광역시,광주광역시,10,2,18
20211129,울산광역시,광주광역시,20,1,138
20211129,울산광역시,광주광역시,20,2,79
20211129,울산광역시,광주광역시,30,1,133
20211129,울산광역시,광주광역시,30,2,57
20211129,울산광역시,광주광역시,40,1,175
20211129,울산광역시,광주광역시,40,2,44
20211129,울산광역시,광주광역시,50,1,189
20211129,울산광역시,광주광역시,50,2,76
20211129,울산광역시,광주광역시,60,1,99
20211129,울산광역시,광주광역시,60,2,43
20211129,울산광역시,광주광역시,70,1,11
20211129,울산광역시,광주광역시,70,2,52
20211129,울산광역시,대구광역시,0,1,313
20211129,울산광역시,대구광역시,0,2,284
20211129,울산광역시,대구광역시,10,1,277
20211129,울산광역시,대구광역시,10,2,238
20211129,울산광역시,대구광역시,20,1,1566
20211129,울산광역시,대구광역시,20,2,1303
20211129,울산광역시,대구광역시,30,1,1708
20211129,울산광역시,대구광역시,30,2,1100
20211129,울산광역시,대구광역시,40,1,1742
20211129,울산광역시,대구광역시,40,2,1047
20211129,울산광역시,대구광역시,50,1,2302
20211129,울산광역시,대구광역시,50,2,1662
20211129,울산광역시,대구광역시,60,1,1228
20211129,울산광역시,대구광역시,60,2,1042
20211129,울산광역시,대구광역시,70,1,408
20211129,울산광역시,대구광역시,70,2,423
20211129,울산광역시,대전광역시,0,1,72
20211129,울산광역시,대전광역시,0,2,43
20211129,울산광역시,대전광역시,10,1,74
20211129,울산광역시,대전광역시,10,2,52
20211129,울산광역시,대전광역시,20,1,293
20211129,울산광역시,대전광역시,20,2,212
20211129,울산광역시,대전광역시,30,1,319
20211129,울산광역시,대전광역시,30,2,161
20211129,울산광역시,대전광역시,40,1,342
20211129,울산광역시,대전광역시,40,2,183
20211129,울산광역시,대전광역시,50,1,316
20211129,울산광역시,대전광역시,50,2,232
20211129,울산광역시,대전광역시,60,1,213
20211129,울산광역시,대전광역시,60,2,150
20211129,울산광역시,대전광역시,70,1,53
20211129,울산광역시,대전광역시,70,2,48
20211129,울산광역시,부산광역시,0,1,140
20211129,울산광역시,부산광역시,0,2,126
20211129,울산광역시,부산광역시,10,1,111
20211129,울산광역시,부산광역시,10,2,104
20211129,울산광역시,부산광역시,20,1,595
20211129,울산광역시,부산광역시,20,2,504
20211129,울산광역시,부산광역시,30,1,897
20211129,울산광역시,부산광역시,30,2,488
20211129,울산광역시,부산광역시,40,1,883
20211129,울산광역시,부산광역시,40,2,332
20211129,울산광역시,부산광역시,50,1,801
20211129,울산광역시,부산광역시,50,2,429
20211129,울산광역시,부산광역시,60,1,607
20211129,울산광역시,부산광역시,60,2,312
20211129,울산광역시,부산광역시,70,1,151
20211129,울산광역시,부산광역시,70,2,170
20211129,울산광역시,서울특별시,0,1,83
20211129,울산광역시,서울특별시,0,2,123
20211129,울산광역시,서울특별시,10,1,182
20211129,울산광역시,서울특별시,10,2,182
20211129,울산광역시,서울특별시,20,1,1368
20211129,울산광역시,서울특별시,20,2,1646
20211129,울산광역시,서울특별시,30,1,2143
20211129,울산광역시,서울특별시,30,2,1344
20211129,울산광역시,서울특별시,40,1,1805
20211129,울산광역시,서울특별시,40,2,736
20211129,울산광역시,서울특별시,50,1,1569
20211129,울산광역시,서울특별시,50,2,803
20211129,울산광역시,서울특별시,60,1,888
20211129,울산광역시,서울특별시,60,2,564
20211129,울산광역시,서울특별시,70,1,226
20211129,울산광역시,서울특별시,70,2,230
20211129,울산광역시,울산광역시,0,1,9
20211129,울산광역시,울산광역시,10,1,60
20211129,울산광역시,울산광역시,10,2,38
20211129,울산광역시,울산광역시,20,1,395
20211129,울산광역시,울산광역시,20,2,215
20211129,울산광역시,울산광역시,30,1,160
20211129,울산광역시,울산광역시,30,2,100
20211129,울산광역시,울산광역시,40,1,266
20211129,울산광역시,울산광역시,40,2,73
20211129,울산광역시,울산광역시,50,1,316
20211129,울산광역시,울산광역시,50,2,106
20211129,울산광역시,울산광역시,60,1,144
20211129,울산광역시,울산광역시,60,2,141
20211129,울산광역시,울산광역시,70,1,26
20211129,울산광역시,울산광역시,70,2,71
20211129,울산광역시,인천광역시,0,1,40
20211129,울산광역시,인천광역시,0,2,77
20211129,울산광역시,인천광역시,10,1,76
20211129,울산광역시,인천광역시,10,2,34
20211129,울산광역시,인천광역시,20,1,404
20211129,울산광역시,인천광역시,20,2,205
20211129,울산광역시,인천광역시,30,1,384
20211129,울산광역시,인천광역시,30,2,188
20211129,울산광역시,인천광역시,40,1,460
20211129,울산광역시,인천광역시,40,2,161
20211129,울산광역시,인천광역시,50,1,497
20211129,울산광역시,인천광역시,50,2,221
20211129,울산광역시,인천광역시,60,1,218
20211129,울산광역시,인천광역시,60,2,101
20211129,울산광역시,인천광역시,70,1,49
20211129,울산광역시,인천광역시,70,2,45
20211129,울산광역시,전라남도,0,1,31
20211129,울산광역시,전라남도,0,2,27
20211129,울산광역시,전라남도,10,1,46
20211129,울산광역시,전라남도,10,2,23
20211129,울산광역시,전라남도,20,1,271
20211129,울산광역시,전라남도,20,2,119
20211129,울산광역시,전라남도,30,1,320
20211129,울산광역시,전라남도,30,2,120
20211129,울산광역시,전라남도,40,1,422
20211129,울산광역시,전라남도,40,2,120
20211129,울산광역시,전라남도,50,1,449
20211129,울산광역시,전라남도,50,2,191
20211129,울산광역시,전라남도,60,1,249
20211129,울산광역시,전라남도,60,2,85
20211129,울산광역시,전라남도,70,1,47
20211129,울산광역시,전라남도,70,2,116
20211129,울산광역시,전라북도,0,1,10
20211129,울산광역시,전라북도,0,2,11
20211129,울산광역시,전라북도,10,1,37
20211129,울산광역시,전라북도,10,2,30
20211129,울산광역시,전라북도,20,1,141
20211129,울산광역시,전라북도,20,2,98
20211129,울산광역시,전라북도,30,1,202
20211129,울산광역시,전라북도,30,2,85
20211129,울산광역시,전라북도,40,1,241
20211129,울산광역시,전라북도,40,2,116
20211129,울산광역시,전라북도,50,1,306
20211129,울산광역시,전라북도,50,2,106
20211129,울산광역시,전라북도,60,1,210
20211129,울산광역시,전라북도,60,2,155
20211129,울산광역시,전라북도,70,1,57
20211129,울산광역시,전라북도,70,2,72
20211129,울산광역시,제주특별자치도,0,2,12
20211129,울산광역시,제주특별자치도,10,1,12
20211129,울산광역시,제주특별자치도,10,2,13
20211129,울산광역시,제주특별자치도,20,1,108
20211129,울산광역시,제주특별자치도,20,2,112
20211129,울산광역시,제주특별자치도,30,1,78
20211129,울산광역시,제주특별자치도,30,2,61
20211129,울산광역시,제주특별자치도,40,1,92
20211129,울산광역시,제주특별자치도,40,2,64
20211129,울산광역시,제주특별자치도,50,1,89
20211129,울산광역시,제주특별자치도,50,2,86
20211129,울산광역시,제주특별자치도,60,1,71
20211129,울산광역시,제주특별자치도,60,2,72
20211129,울산광역시,제주특별자치도,70,1,13
20211129,울산광역시,제주특별자치도,70,2,16
20211129,울산광역시,충청남도,0,1,152
20211129,울산광역시,충청남도,0,2,80
20211129,울산광역시,충청남도,10,1,113
20211129,울산광역시,충청남도,10,2,59
20211129,울산광역시,충청남도,20,1,299
20211129,울산광역시,충청남도,20,2,180
20211129,울산광역시,충청남도,30,1,484
20211129,울산광역시,충청남도,30,2,210
20211129,울산광역시,충청남도,40,1,600
20211129,울산광역시,충청남도,40,2,211
20211129,울산광역시,충청남도,50,1,520
20211129,울산광역시,충청남도,50,2,231
